GID,short_description
gid://shopify/Product/15449098223940,"[""Įvairialypė kambarinių augalų kolekcija, skirta tobulam vidaus sodui"", ""Mėgaukitės natūraliu kambarinių augalų grožiu tiesiog savo namuose"", ""Sėklos patikrintos dėl kokybės ir daigumo, užtikrinant gausų augimą"", ""Tinka tiek pradedantiesiems, tiek patyrusiems augalų entuziastams"", ""Plati 13 skirtingų kambarinių augalų kolekcija"", ""Sukurkite ramią ir patrauklią aplinką naudodami kruopščiai atrinktus augalų tipus"", ""Patirkite malonumą patys augindami augalus iš šio aukštos kokybės, registruotų veislių pasirinkimo"", ""Pagerina oro kokybę natūraliu oro valymu"", ""Puikiai tinka gyvybingai ir įkvepiančiai darbo ar mokymosi aplinkai kurti"", ""Tvari ir aplinkai draugiška alternatyva įprastiems kambariniams augalams"", ""Ilgalaikis grožio šaltinis, priešingai nei greitai vystančios skintos gėlės"", ""Sudėtyje tik ne genetiškai modifikuotos (Non-GMO) sėklos, be jokių cheminių apdorojimų""]"
gid://shopify/Product/15449098289476,"[""Skatina šaknų augimą ir pagerina maistinių medžiagų pasisavinimą"", ""Ypač tinkamas auginant auginius ir persodinant augalus"", ""Atkuria šaknų pažeidimus ir greitai pasisavinamas"", ""Didina deguonies pasisavinimą ir spartina jonų transportą"", ""Veikia per lapus ir šaknis"", ""Nedelsiant skatina augalų vystymąsi"", ""Tinka organinei ir ekologinei sodininkystei"", ""Saugus žmonėms, gyvūnams ir aplinkai"", ""Skatina augimą, gyvybingumą ir atsparumą"", ""Universalus ir tinkamas visiems augalams bei kultūroms""]"
gid://shopify/Product/15449099862340,"[""Tik ekologiškai sertifikuotos Skal (NL014725) sėklos"", ""Auginama be cheminių pesticidų ir dirbtinių trąšų"", ""Kruopščiai sudarytas 10 ekologiškų žolelių rinkinys"", ""Mėgaukitės šviežiomis ir gardžiomis žolelėmis iš savo derliaus"", ""Galima auginti sode ar vazonuose, tiek viduje, tiek lauke"", ""Universalios žolelės kiekvienam patiekalui: kalendra, laiškiniai česnakai, krapai, rozmarinas, bazilikas ir kt."", ""Ramunėlės ir citrininė melisa – gardžioms arbatoms ir atpalaiduojantiems vakarams"", ""Sėklos patikrintos dėl kokybės ir daigumo, užtikrinant maksimalų derlių"", ""Lengvai auginamos žolelės, tinkamos net pradedantiesiems sodininkams"", ""Gausus derlius garantuotas dėl didelio sėklų kiekio iš 10 ekologiškų žolelių"", ""Tik Non-GMO (ne genetiškai modifikuotos) sėklos"", ""Sėklos be cheminių apdorojimų"", ""Suteikite patiekalams optimalų skonį su šia aukštos kokybės žolelių kolekcija"", ""Patirkite pasitenkinimą, augindami savo žoleles"", ""Aukštos kokybės ekologiškai registruotų veislių kolekcija Nyderlanduose""]"
gid://shopify/Product/15449099895108,"[""Mikrobaltažiedė dobilų veja geba surišti azotą iš oro ir natūraliai praturtinti dirvožemį."", ""Sertifikuota kaip geriausia dobilų veislė rinkoje, pasižyminti aukšta dekoratyvine verte."", ""Lengvai integruojama į žolės sėklų mišinius, sukuriant vientisą išvaizdą."", ""Veikia kaip natūrali piktžolių slopintoja ir greitai užpildo atviras vietas."", ""Puikiai tinka grynam dirvos uždengimui, pavyzdžiui, po gyvatvorėmis."", ""Nudažo veją tamsiai žalia spalva ir padidina jos atsparumą, net sausuoju laikotarpiu."", ""Turi didesnį atsparumą pėdų apkrovai nei kitos dobilų veislės."", ""Sumažina vejos priežiūros išlaidas ir sumažina papildomo tręšimo poreikį.""]"
gid://shopify/Product/15449100288324,"[""Mikrobaltažiedė dobilų veja geba surišti azotą iš oro ir natūraliai praturtinti dirvožemį."", ""Sertifikuota kaip geriausia dobilų veislė rinkoje, pasižyminti aukšta dekoratyvine verte."", ""Lengvai integruojama į žolės sėklų mišinius, sukuriant vientisą išvaizdą."", ""Veikia kaip natūrali piktžolių slopintoja ir greitai užpildo atviras vietas."", ""Puikiai tinka grynam dirvos uždengimui, pavyzdžiui, po gyvatvorėmis."", ""Nudažo veją tamsiai žalia spalva ir padidina jos atsparumą, net sausuoju laikotarpiu."", ""Turi didesnį atsparumą pėdų apkrovai nei kitos dobilų veislės."", ""Sumažina vejos priežiūros išlaidas ir sumažina papildomo tręšimo poreikį.""]"
gid://shopify/Product/15449102188868,"[""Stiprina natūralų augalų atsparumą sausrai ir karščiui"", ""Optimizuoja drėgmės sulaikymą, gerinant augalų augimą net sausomis sąlygomis"", ""Skatina naudingą dirvožemio gyvybingumą, užtikrinant sveiką dirvožemį"", ""Apsaugo nuo streso ekstremaliomis sąlygomis dėl didelio steroidinių saponinų kiekio (min. 10 %)"", ""Didina pasėlių apsaugos priemonių ir trąšų efektyvumą"", ""Suteikia lapams blizgesį, užtikrinant estetiškai patrauklią išvaizdą"", ""Mažina dirvožemio suspaudimą ir skatina sveiką šaknų augimą"", ""Visiškai natūralus produktas, netoksiškas augalams, gyvūnams ir žmonėms"", ""Koncentruotas ir neskiestas Yucca ekstraktas maksimaliam efektyvumui"", ""Tinka naudoti visus metus, užtikrinant sveikus augalus"", ""Saugus ir lengvai naudojamas, ilgalaikio galiojimo"", ""Sėkmingai naudojamas golfo aikštynuose, sporto aikštelėse, žemės ūkyje, sodininkystėje ir profesionaliuose soduose""]"
gid://shopify/Product/15449104613700,"[""Mikrobaltažiedė dobilų veja geba surišti azotą iš oro ir natūraliai praturtinti dirvožemį."", ""Sertifikuota kaip geriausia dobilų veislė rinkoje, pasižyminti aukšta dekoratyvine verte."", ""Lengvai integruojama į žolės sėklų mišinius, sukuriant vientisą išvaizdą."", ""Veikia kaip natūrali piktžolių slopintoja ir greitai užpildo atviras vietas."", ""Puikiai tinka grynam dirvos uždengimui, pavyzdžiui, po gyvatvorėmis."", ""Nudažo veją tamsiai žalia spalva ir padidina jos atsparumą, net sausuoju laikotarpiu."", ""Turi didesnį atsparumą pėdų apkrovai nei kitos dobilų veislės."", ""Sumažina vejos priežiūros išlaidas ir sumažina papildomo tręšimo poreikį.""]"
gid://shopify/Product/15449104679236,"[""Stiprina natūralų augalų atsparumą sausrai ir karščiui"", ""Optimizuoja drėgmės sulaikymą, gerinant augalų augimą net sausomis sąlygomis"", ""Skatina naudingą dirvožemio gyvybingumą, užtikrinant sveiką dirvožemį"", ""Apsaugo nuo streso ekstremaliomis sąlygomis dėl didelio steroidinių saponinų kiekio (min. 10 %)"", ""Didina pasėlių apsaugos priemonių ir trąšų efektyvumą"", ""Suteikia lapams blizgesį, užtikrinant estetiškai patrauklią išvaizdą"", ""Mažina dirvožemio suspaudimą ir skatina sveiką šaknų augimą"", ""Visiškai natūralus produktas, netoksiškas augalams, gyvūnams ir žmonėms"", ""Koncentruotas ir neskiestas Yucca ekstraktas maksimaliam efektyvumui"", ""Tinka naudoti visus metus, užtikrinant sveikus augalus"", ""Saugus ir lengvai naudojamas, ilgalaikio galiojimo"", ""Sėkmingai naudojamas golfo aikštynuose, sporto aikštelėse, žemės ūkyje, sodininkystėje ir profesionaliuose soduose""]"
gid://shopify/Product/15449104810308,"[""Stiprina natūralų augalų atsparumą sausrai ir karščiui"", ""Optimizuoja drėgmės sulaikymą, gerinant augalų augimą net sausomis sąlygomis"", ""Skatina naudingą dirvožemio gyvybingumą, užtikrinant sveiką dirvožemį"", ""Apsaugo nuo streso ekstremaliomis sąlygomis dėl didelio steroidinių saponinų kiekio (min. 10 %)"", ""Didina pasėlių apsaugos priemonių ir trąšų efektyvumą"", ""Suteikia lapams blizgesį, užtikrinant estetiškai patrauklią išvaizdą"", ""Mažina dirvožemio suspaudimą ir skatina sveiką šaknų augimą"", ""Visiškai natūralus produktas, netoksiškas augalams, gyvūnams ir žmonėms"", ""Koncentruotas ir neskiestas Yucca ekstraktas maksimaliam efektyvumui"", ""Tinka naudoti visus metus, užtikrinant sveikus augalus"", ""Saugus ir lengvai naudojamas, ilgalaikio galiojimo"", ""Sėkmingai naudojamas golfo aikštynuose, sporto aikštelėse, žemės ūkyje, sodininkystėje ir profesionaliuose soduose""]"
gid://shopify/Product/15449105006916,"[""Profesionalios trąšos NPK+Mg+S (20+5+8 +4 +9)"", ""Specialiai sukurtos golfo aikštynams, sporto aikštelėms ir profesionalioms dekoratyvinėms bei sportinėms vejoms"", ""Labai tirpios, koncentruotos smulkios granulės 1–3 mm"", ""Palaipsnis atpalaidavimas, užtikrinantis greitą ir ilgalaikį poveikį"", ""Poveikio trukmė: 10–12 savaičių, naudojant apie 30 g/m²"", ""Geležies kiekis ir amonio azotas naikina samanas"", ""Didelis azoto kiekis puikiai tinka pavasario tręšimui ir reiklioms vejoms"", ""Puikiai paskleidžiamos be dulkių, tiek rankomis, tiek barstytuvu"", ""Skatina sveiką dirvožemio struktūrą ir padidina vandens įsisavinimą"", ""Stiprina žolę, užtikrina tankią ir gyvybingai žalią veją"", ""Pagerina žolės atsparumą sausrai, šalčiui ir ligoms"", ""Subalansuotas greitai veikiančių ir ilgalaikių maistinių medžiagų santykis""]"
gid://shopify/Product/15449105203524,"[""Stiprina natūralų augalų atsparumą sausrai ir karščiui"", ""Optimizuoja drėgmės sulaikymą, gerinant augalų augimą net sausomis sąlygomis"", ""Skatina naudingą dirvožemio gyvybingumą, užtikrinant sveiką dirvožemį"", ""Apsaugo nuo streso ekstremaliomis sąlygomis dėl didelio steroidinių saponinų kiekio (min. 10 %)"", ""Didina pasėlių apsaugos priemonių ir trąšų efektyvumą"", ""Suteikia lapams blizgesį, užtikrinant estetiškai patrauklią išvaizdą"", ""Mažina dirvožemio suspaudimą ir skatina sveiką šaknų augimą"", ""Visiškai natūralus produktas, netoksiškas augalams, gyvūnams ir žmonėms"", ""Koncentruotas ir neskiestas Yucca ekstraktas maksimaliam efektyvumui"", ""Tinka naudoti visus metus, užtikrinant sveikus augalus"", ""Saugus ir lengvai naudojamas, ilgalaikio galiojimo"", ""Sėkmingai naudojamas golfo aikštynuose, sporto aikštelėse, žemės ūkyje, sodininkystėje ir profesionaliuose soduose""]"
gid://shopify/Product/15449105236292,"[""Profesionalios trąšos NPK+Mg+S (20+5+8 +4 +9)"", ""Specialiai sukurtos golfo aikštynams, sporto aikštelėms ir profesionalioms dekoratyvinėms bei sportinėms vejoms"", ""Labai tirpios, koncentruotos smulkios granulės 1–3 mm"", ""Palaipsnis atpalaidavimas, užtikrinantis greitą ir ilgalaikį poveikį"", ""Poveikio trukmė: 10–12 savaičių, naudojant apie 30 g/m²"", ""Geležies kiekis ir amonio azotas naikina samanas"", ""Didelis azoto kiekis puikiai tinka pavasario tręšimui ir reiklioms vejoms"", ""Puikiai paskleidžiamos be dulkių, tiek rankomis, tiek barstytuvu"", ""Skatina sveiką dirvožemio struktūrą ir padidina vandens įsisavinimą"", ""Stiprina žolę, užtikrina tankią ir gyvybingai žalią veją"", ""Pagerina žolės atsparumą sausrai, šalčiui ir ligoms"", ""Subalansuotas greitai veikiančių ir ilgalaikių maistinių medžiagų santykis""]"
gid://shopify/Product/15449105629508,"[""Plati tradicinių ir egzotiškų salotų veislių įvairovė kiekvienam skoniui"", ""Išbandytos sėklos, užtikrinančios maksimalią kokybę ir daigumą, garantuoja gausų derlių"", ""Turtinga spalvų ir skonių įvairovė – nuo pikantiškų rūgštynių iki traškių ridikėlių"", ""Spalvingos veislės praturtina tiek patiekalų estetiką, tiek skonį"", ""Įvairus salotų mišinys suteikia skirtingas tekstūras ir skonius"", ""Tinka tiek kasdieniams patiekalams, tiek įmantriems salotų patiekalams"", ""Šviežias, traškias salotas lengva auginti, tinka visiems sodininkams"", ""Sudėtyje yra 20 unikalių, genetiškai nemodifikuotų (Non-GMO) veislių"", ""Sukurkite sveikus, spalvingus patiekalus su namuose išaugintomis salotomis""]"
gid://shopify/Product/15449106153796,"[""Profesionalios trąšos NPK+Mg+S (20+5+8 +4 +9)"", ""Specialiai sukurtos golfo aikštynams, sporto aikštelėms ir profesionalioms dekoratyvinėms bei sportinėms vejoms"", ""Labai tirpios, koncentruotos smulkios granulės 1–3 mm"", ""Palaipsnis atpalaidavimas, užtikrinantis greitą ir ilgalaikį poveikį"", ""Poveikio trukmė: 10–12 savaičių, naudojant apie 30 g/m²"", ""Geležies kiekis ir amonio azotas naikina samanas"", ""Didelis azoto kiekis puikiai tinka pavasario tręšimui ir reiklioms vejoms"", ""Puikiai paskleidžiamos be dulkių, tiek rankomis, tiek barstytuvu"", ""Skatina sveiką dirvožemio struktūrą ir padidina vandens įsisavinimą"", ""Stiprina žolę, užtikrina tankią ir gyvybingai žalią veją"", ""Pagerina žolės atsparumą sausrai, šalčiui ir ligoms"", ""Subalansuotas greitai veikiančių ir ilgalaikių maistinių medžiagų santykis""]"
gid://shopify/Product/15449106252100,"[""Stiprina natūralų augalų atsparumą sausrai ir karščiui"", ""Optimizuoja drėgmės sulaikymą, gerinant augalų augimą net sausomis sąlygomis"", ""Skatina naudingą dirvožemio gyvybingumą, užtikrinant sveiką dirvožemį"", ""Apsaugo nuo streso ekstremaliomis sąlygomis dėl didelio steroidinių saponinų kiekio (min. 10 %)"", ""Didina pasėlių apsaugos priemonių ir trąšų efektyvumą"", ""Suteikia lapams blizgesį, užtikrinant estetiškai patrauklią išvaizdą"", ""Mažina dirvožemio suspaudimą ir skatina sveiką šaknų augimą"", ""Visiškai natūralus produktas, netoksiškas augalams, gyvūnams ir žmonėms"", ""Koncentruotas ir neskiestas Yucca ekstraktas maksimaliam efektyvumui"", ""Tinka naudoti visus metus, užtikrinant sveikus augalus"", ""Saugus ir lengvai naudojamas, ilgalaikio galiojimo"", ""Sėkmingai naudojamas golfo aikštynuose, sporto aikštelėse, žemės ūkyje, sodininkystėje ir profesionaliuose soduose""]"
gid://shopify/Product/15449106874692,"[""Maitina dirvožemio gyvybę ir didina naudingų mikroorganizmų populiaciją."", ""Slopina piktžolių augimą ir mažina dirvožemio ligų plitimą."", ""Idealus užsėlių ir žaliųjų trąšų mišinys – 10 rūšių iš 7 augalų šeimų."", ""Skatina sveiką dirvožemio struktūrą ir optimizuoja augimo sąlygas."", ""Didina organinės medžiagos kiekį dirvožemyje."", ""Gerina vandens įsiskverbimą ir drenažą bei stiprina kapiliarinį veikimą."", ""Skatina vietinę floros ir faunos įvairovę, palaikydamas ekosistemos gyvybingumą."", ""Greitai dygstantis mišinys, tinkantis visiems dirvožemio tipams."", ""Skatina sveiką šaknų augimą įvairiuose gyliuose ir saugo nuo dirvožemio erozijos."", ""Mažina sintetinių trąšų poreikį ir gerina dirvožemio derlingumą."", ""Užtikrina didesnį derlių ir natūraliai atsparesnius pasėlius.""]"
gid://shopify/Product/15449107005764,"[""Profesionalios trąšos NPK+Mg+S (20+5+8 +4 +9)"", ""Specialiai sukurtos golfo aikštynams, sporto aikštelėms ir profesionalioms dekoratyvinėms bei sportinėms vejoms"", ""Labai tirpios, koncentruotos smulkios granulės 1–3 mm"", ""Palaipsnis atpalaidavimas, užtikrinantis greitą ir ilgalaikį poveikį"", ""Poveikio trukmė: 10–12 savaičių, naudojant apie 30 g/m²"", ""Geležies kiekis ir amonio azotas naikina samanas"", ""Didelis azoto kiekis puikiai tinka pavasario tręšimui ir reiklioms vejoms"", ""Puikiai paskleidžiamos be dulkių, tiek rankomis, tiek barstytuvu"", ""Skatina sveiką dirvožemio struktūrą ir padidina vandens įsisavinimą"", ""Stiprina žolę, užtikrina tankią ir gyvybingai žalią veją"", ""Pagerina žolės atsparumą sausrai, šalčiui ir ligoms"", ""Subalansuotas greitai veikiančių ir ilgalaikių maistinių medžiagų santykis""]"
gid://shopify/Product/15449107038532,"[""Maitina dirvožemio gyvybę ir didina naudingų mikroorganizmų populiaciją."", ""Slopina piktžolių augimą ir mažina dirvožemio ligų plitimą."", ""Idealus užsėlių ir žaliųjų trąšų mišinys – 10 rūšių iš 7 augalų šeimų."", ""Skatina sveiką dirvožemio struktūrą ir optimizuoja augimo sąlygas."", ""Didina organinės medžiagos kiekį dirvožemyje."", ""Gerina vandens įsiskverbimą ir drenažą bei stiprina kapiliarinį veikimą."", ""Skatina vietinę floros ir faunos įvairovę, palaikydamas ekosistemos gyvybingumą."", ""Greitai dygstantis mišinys, tinkantis visiems dirvožemio tipams."", ""Skatina sveiką šaknų augimą įvairiuose gyliuose ir saugo nuo dirvožemio erozijos."", ""Mažina sintetinių trąšų poreikį ir gerina dirvožemio derlingumą."", ""Užtikrina didesnį derlių ir natūraliai atsparesnius pasėlius.""]"
gid://shopify/Product/15449107595588,"[""Spalvingas mišinys su penkiomis ryškiomis spalvomis, užtikrinantis darnią sodo kompoziciją"", ""Dideli svogūnėliai (12+ cm), garantuojantys stiprius ir sveikus augalus su įspūdingais žiedais"", ""Profesionalios kokybės svogūnėliai, tokie pat kaip naudojami Keukenhof sode"", ""Tvirti stiebai, puikiai tinkantys gėlynams ir skintoms gėlėms"", ""Ilgas žydėjimo laikotarpis su spalvų kupinomis savaitėmis nuo balandžio iki gegužės"", ""Universalus naudojimas gėlynams, bordiūrams ir vazonams"", ""Lengvai sodinami su gerai paruoštu mišiniu"", ""Patvarūs ir atsparūs įvairioms oro sąlygoms"", ""Tinka persodinimui, mėgaukitės jų grožiu kiekvienais metais"", ""Tinka bet kuriam sodui, suteikiant elegancijos ir spalvų visur""]"
gid://shopify/Product/15449107693892,"[""Spalvingas mišinys su penkiomis ryškiomis spalvomis, užtikrinantis darnią sodo kompoziciją"", ""Dideli svogūnėliai (12+ cm), garantuojantys stiprius ir sveikus augalus su įspūdingais žiedais"", ""Profesionalios kokybės svogūnėliai, tokie pat kaip naudojami Keukenhof sode"", ""Tvirti stiebai, puikiai tinkantys gėlynams ir skintoms gėlėms"", ""Ilgas žydėjimo laikotarpis su spalvų kupinomis savaitėmis nuo balandžio iki gegužės"", ""Universalus naudojimas gėlynams, bordiūrams ir vazonams"", ""Lengvai sodinami su gerai paruoštu mišiniu"", ""Patvarūs ir atsparūs įvairioms oro sąlygoms"", ""Tinka persodinimui, mėgaukitės jų grožiu kiekvienais metais"", ""Tinka bet kuriam sodui, suteikiant elegancijos ir spalvų visur""]"
