GID,short_description
gid://shopify/Product/15449098289476,"[""Stimola la crescita delle radici e migliora l’assorbimento dei nutrienti"", ""Particolarmente adatto per talee e trapianto di piante"", ""Ripara i danni alle radici ed è rapidamente assorbito"", ""Aumenta l’assorbimento di ossigeno e accelera il trasporto di ioni"", ""Funziona tramite assorbimento fogliare e radicale"", ""Promuove immediatamente lo sviluppo delle colture"", ""Adatto per l’orticoltura organica ed ecologica"", ""Sicuro per esseri umani, animali e ambiente"", ""Stimola la crescita, la vitalità e la resilienza"", ""Versatile e applicabile a tutte le piante e colture""]"
gid://shopify/Product/15449099862340,"[""Contiene solo semi certificati biologici Skal (NL014725)"", ""Coltivati senza pesticidi chimici o fertilizzanti artificiali"", ""Una collezione attentamente compilata di 10 erbe biologiche"", ""Godetevi erbe fresche e gustose dalla vostra coltivazione"", ""Possono essere coltivate in giardino o in vasi, sia all'interno che all'esterno"", ""Erbe versatili per ogni piatto: coriandolo, erba cipollina, aneto, rosmarino, basilico e altro"", ""Camomilla e melissa per tè deliziosi e bevande rilassanti serali"", ""I semi sono testati per qualità e potere germinativo per garantire un raccolto massimo"", ""Erbe facili da coltivare, anche per giardinieri principianti"", ""Un raccolto abbondante è garantito con un gran numero di semi di 10 erbe biologiche"", ""Contiene solo semi non OGM (semi non geneticamente modificati)"", ""I semi sono liberi da trattamenti chimici"", ""Date ai piatti un'esperienza di sapore ottimale con questa selezione di erbe di alta qualità"", ""Provate la soddisfazione di coltivare le vostre erbe"", ""Una selezione di alta qualità di varietà registrate biologicamente nei Paesi Bassi""]"
gid://shopify/Product/15449099895108,"[""Il Microtrifoglio ha la capacità di fissare l'azoto dall'aria, arricchendo naturalmente il terreno."", ""Certificato come il miglior trifoglio sul mercato, noto per il suo alto valore ornamentale."", ""Si integra facilmente nelle miscele di semi di erba per un'integrazione senza soluzione di continuità."", ""Agisce come un soppressore naturale delle erbacce e riempie rapidamente gli spazi vuoti."", ""Ideale per applicazioni di copertura del suolo puro, come sotto le siepi."", ""Colora il prato di verde scuro e lo rende più resiliente, anche durante i periodi di siccità."", ""Ha una maggiore tolleranza al calpestio rispetto ad altre varietà di trifoglio."", ""Riduce i costi di manutenzione del prato e minimizza la necessità di fertilizzazione aggiuntiva.""]"
gid://shopify/Product/15449100288324,"[""Il Microtrifoglio ha la capacità di fissare l'azoto dall'aria, arricchendo naturalmente il terreno."", ""Certificato come il miglior trifoglio sul mercato, noto per il suo alto valore ornamentale."", ""Si integra facilmente nelle miscele di semi di erba per un'integrazione senza soluzione di continuità."", ""Agisce come un soppressore naturale delle erbacce e riempie rapidamente gli spazi vuoti."", ""Ideale per applicazioni di copertura del suolo puro, come sotto le siepi."", ""Colora il prato di verde scuro e lo rende più resiliente, anche durante i periodi di siccità."", ""Ha una maggiore tolleranza al calpestio rispetto ad altre varietà di trifoglio."", ""Riduce i costi di manutenzione del prato e minimizza la necessità di fertilizzazione aggiuntiva.""]"
gid://shopify/Product/15449102188868,"[""Rafforza la resistenza naturale delle piante contro la siccità e il calore"", ""Ottimizza la ritenzione dell'umidità per una crescita migliorata delle piante, anche in condizioni di siccità"", ""Stimola la vita benefica del suolo per un suolo sano"", ""Protegge dallo stress in condizioni estreme grazie all'alto contenuto di saponine steroidee (min. 10%)"", ""Aumenta l'efficienza dei prodotti di protezione delle colture e dei fertilizzanti"", ""Fornisce una splendida lucentezza alle foglie per un risultato esteticamente attraente"", ""Riduce la compattazione del suolo e promuove una crescita sana delle radici"", ""Prodotto completamente naturale, non tossico per piante, animali e persone"", ""Estratto di yucca concentrato e non diluito per la massima efficacia"", ""Applicabile tutto l'anno per piante costantemente sane"", ""Sicuro e facile da usare con lunga durata"", ""Utilizzato con successo su campi da golf, terreni sportivi, agricoltura, orticoltura e giardini professionali""]"
gid://shopify/Product/15449104613700,"[""Il Microtrifoglio ha la capacità di fissare l'azoto dall'aria, arricchendo naturalmente il terreno."", ""Certificato come il miglior trifoglio sul mercato, noto per il suo alto valore ornamentale."", ""Si integra facilmente nelle miscele di semi di erba per un'integrazione senza soluzione di continuità."", ""Agisce come un soppressore naturale delle erbacce e riempie rapidamente gli spazi vuoti."", ""Ideale per applicazioni di copertura del suolo puro, come sotto le siepi."", ""Colora il prato di verde scuro e lo rende più resiliente, anche durante i periodi di siccità."", ""Ha una maggiore tolleranza al calpestio rispetto ad altre varietà di trifoglio."", ""Riduce i costi di manutenzione del prato e minimizza la necessità di fertilizzazione aggiuntiva.""]"
gid://shopify/Product/15449104679236,"[""Rafforza la resistenza naturale delle piante contro la siccità e il calore"", ""Ottimizza la ritenzione dell'umidità per una crescita migliorata delle piante, anche in condizioni di siccità"", ""Stimola la vita benefica del suolo per un suolo sano"", ""Protegge dallo stress in condizioni estreme grazie all'alto contenuto di saponine steroidee (min. 10%)"", ""Aumenta l'efficienza dei prodotti di protezione delle colture e dei fertilizzanti"", ""Fornisce una splendida lucentezza alle foglie per un risultato esteticamente attraente"", ""Riduce la compattazione del suolo e promuove una crescita sana delle radici"", ""Prodotto completamente naturale, non tossico per piante, animali e persone"", ""Estratto di yucca concentrato e non diluito per la massima efficacia"", ""Applicabile tutto l'anno per piante costantemente sane"", ""Sicuro e facile da usare con lunga durata"", ""Utilizzato con successo su campi da golf, terreni sportivi, agricoltura, orticoltura e giardini professionali""]"
gid://shopify/Product/15449104810308,"[""Rafforza la resistenza naturale delle piante contro la siccità e il calore"", ""Ottimizza la ritenzione dell'umidità per una crescita migliorata delle piante, anche in condizioni di siccità"", ""Stimola la vita benefica del suolo per un suolo sano"", ""Protegge dallo stress in condizioni estreme grazie all'alto contenuto di saponine steroidee (min. 10%)"", ""Aumenta l'efficienza dei prodotti di protezione delle colture e dei fertilizzanti"", ""Fornisce una splendida lucentezza alle foglie per un risultato esteticamente attraente"", ""Riduce la compattazione del suolo e promuove una crescita sana delle radici"", ""Prodotto completamente naturale, non tossico per piante, animali e persone"", ""Estratto di yucca concentrato e non diluito per la massima efficacia"", ""Applicabile tutto l'anno per piante costantemente sane"", ""Sicuro e facile da usare con lunga durata"", ""Utilizzato con successo su campi da golf, terreni sportivi, agricoltura, orticoltura e giardini professionali""]"
gid://shopify/Product/15449105006916,"[""Fertilizzante Professionale NPK+Mg+S (20+5+8 +4 +9)"", ""Specifico per campi da golf, campi sportivi e prati ornamentali e sportivi professionali"", ""Granulato fine concentrato altamente solubile da 1-3 mm"", ""Rilascio graduale per un effetto rapido e di lunga durata"", ""Durata dell'effetto: 10-12 settimane con un dosaggio di circa 30 g/m²"", ""Il contenuto di ferro e l'azoto ammoniacale spostano il muschio"", ""Alto contenuto di azoto lo rende perfetto per la fertilizzazione primaverile e i tappeti erbosi esigenti"", ""Eccellente spargimento antipolvere, sia a mano che con uno spargitore"", ""Promuove una struttura del suolo sana e aumenta l'assorbimento dell'acqua"", ""Rinforza l'erba per un prato denso e verde vigoroso"", ""Migliora la resistenza dell'erba alla siccità, al freddo e alle malattie"", ""Rapporto equilibrato di nutrienti a rapido effetto e di lunga durata""]"
gid://shopify/Product/15449105203524,"[""Rafforza la resistenza naturale delle piante contro la siccità e il calore"", ""Ottimizza la ritenzione dell'umidità per una crescita migliorata delle piante, anche in condizioni di siccità"", ""Stimola la vita benefica del suolo per un suolo sano"", ""Protegge dallo stress in condizioni estreme grazie all'alto contenuto di saponine steroidee (min. 10%)"", ""Aumenta l'efficienza dei prodotti di protezione delle colture e dei fertilizzanti"", ""Fornisce una splendida lucentezza alle foglie per un risultato esteticamente attraente"", ""Riduce la compattazione del suolo e promuove una crescita sana delle radici"", ""Prodotto completamente naturale, non tossico per piante, animali e persone"", ""Estratto di yucca concentrato e non diluito per la massima efficacia"", ""Applicabile tutto l'anno per piante costantemente sane"", ""Sicuro e facile da usare con lunga durata"", ""Utilizzato con successo su campi da golf, terreni sportivi, agricoltura, orticoltura e giardini professionali""]"
gid://shopify/Product/15449105236292,"[""Fertilizzante Professionale NPK+Mg+S (20+5+8 +4 +9)"", ""Specifico per campi da golf, campi sportivi e prati ornamentali e sportivi professionali"", ""Granulato fine concentrato altamente solubile da 1-3 mm"", ""Rilascio graduale per un effetto rapido e di lunga durata"", ""Durata dell'effetto: 10-12 settimane con un dosaggio di circa 30 g/m²"", ""Il contenuto di ferro e l'azoto ammoniacale spostano il muschio"", ""Alto contenuto di azoto lo rende perfetto per la fertilizzazione primaverile e i tappeti erbosi esigenti"", ""Eccellente spargimento antipolvere, sia a mano che con uno spargitore"", ""Promuove una struttura del suolo sana e aumenta l'assorbimento dell'acqua"", ""Rinforza l'erba per un prato denso e verde vigoroso"", ""Migliora la resistenza dell'erba alla siccità, al freddo e alle malattie"", ""Rapporto equilibrato di nutrienti a rapido effetto e di lunga durata""]"
gid://shopify/Product/15449105629508,"[""Un'ampia gamma di tipi di insalata tradizionali ed esotici per ogni gusto"", ""Semi testati per massima qualità e potere germinativo, garantendo un raccolto abbondante"", ""Ricca varietà di colori e sapori, dal piccante Sorrello al croccante Ravanello"", ""Varietà colorate arricchiscono sia l'aspetto visivo che il sapore dei tuoi piatti"", ""Un mix diversificato di tipi di lattuga offre texture e sapori variati"", ""Ideali sia per pasti quotidiani che per elaborati piatti di insalata"", ""Insalate fresche e croccanti facili da coltivare, adatte a tutti i giardinieri"", ""Contiene 20 varietà uniche, Non-GMO (non geneticamente modificate)"", ""Crea pasti sani e colorati con insalate coltivate in casa""]"
gid://shopify/Product/15449106153796,"[""Fertilizzante Professionale NPK+Mg+S (20+5+8 +4 +9)"", ""Specifico per campi da golf, campi sportivi e prati ornamentali e sportivi professionali"", ""Granulato fine concentrato altamente solubile da 1-3 mm"", ""Rilascio graduale per un effetto rapido e di lunga durata"", ""Durata dell'effetto: 10-12 settimane con un dosaggio di circa 30 g/m²"", ""Il contenuto di ferro e l'azoto ammoniacale spostano il muschio"", ""Alto contenuto di azoto lo rende perfetto per la fertilizzazione primaverile e i tappeti erbosi esigenti"", ""Eccellente spargimento antipolvere, sia a mano che con uno spargitore"", ""Promuove una struttura del suolo sana e aumenta l'assorbimento dell'acqua"", ""Rinforza l'erba per un prato denso e verde vigoroso"", ""Migliora la resistenza dell'erba alla siccità, al freddo e alle malattie"", ""Rapporto equilibrato di nutrienti a rapido effetto e di lunga durata""]"
gid://shopify/Product/15449106252100,"[""Rafforza la resistenza naturale delle piante contro la siccità e il calore"", ""Ottimizza la ritenzione dell'umidità per una crescita migliorata delle piante, anche in condizioni di siccità"", ""Stimola la vita benefica del suolo per un suolo sano"", ""Protegge dallo stress in condizioni estreme grazie all'alto contenuto di saponine steroidee (min. 10%)"", ""Aumenta l'efficienza dei prodotti di protezione delle colture e dei fertilizzanti"", ""Fornisce una splendida lucentezza alle foglie per un risultato esteticamente attraente"", ""Riduce la compattazione del suolo e promuove una crescita sana delle radici"", ""Prodotto completamente naturale, non tossico per piante, animali e persone"", ""Estratto di yucca concentrato e non diluito per la massima efficacia"", ""Applicabile tutto l'anno per piante costantemente sane"", ""Sicuro e facile da usare con lunga durata"", ""Utilizzato con successo su campi da golf, terreni sportivi, agricoltura, orticoltura e giardini professionali""]"
gid://shopify/Product/15449106874692,"[""Nutre la vita del suolo e aumenta la popolazione di microorganismi benefici."", ""Sopprime la crescita delle erbacce e riduce la prevalenza delle malattie trasmesse dal suolo."", ""La coltura di copertura definitiva - miscela di sovescio con 10 specie di 7 famiglie di piante."", ""Promuove una struttura del suolo sana e ottimizza le condizioni di crescita."", ""Aumenta il contenuto di materia organica nel suolo."", ""Migliora l'infiltrazione e il drenaggio dell'acqua, potenziando l'azione capillare."", ""Fornisce biodiversità alla flora e fauna locali, supportando un ecosistema più diversificato."", ""Miscela per una rapida germinazione e un'istituzione di successo su tutti i tipi di suolo."", ""Incoraggia una sana crescita delle radici a vari livelli di profondità e protegge contro l'erosione del suolo."", ""Riduce la necessità di fertilizzanti sintetici e migliora la fertilità del suolo."", ""Risultati in rese agricole più elevate e colture naturalmente resilienti.""]"
