GID,short_description
gid://shopify/Product/15449082593604,"[""Engrais 100 % organique, hautement absorbable et à action rapide"", ""NPK 4-3-3, naturellement riche en azote, phosphate et potasse"", ""Riche en minéraux et oligo-éléments, magnésium, calcium, acides humiques et fulviques"", ""Améliore la structure et la fertilité du sol"", ""Produit à partir de 100 % de fumier de poulet pur provenant de fermes néerlandaises et allemandes"", ""Exempt de pathogènes ; sans pathogènes, champignons indésirables ou bactéries"", ""Flux constant de nutriments grâce à des pellets à libération lente > 120 jours"", ""Lixiviation minimale des éléments minéraux grâce à une teneur élevée en azote organique"", ""Contient tous les nutriments importants et environ 65 % de matière organique"", ""Grain bien soluble et sans poussière avec un excellent motif de dispersion"", ""Engrais et activateur de sol tout usage parfait"", ""Assure des plantes saines, robustes et des rendements accrus""]"
gid://shopify/Product/15449082757444,"[""100% pur et naturel, diatomée terre de couleur blanche"", ""Adapté pour une utilisation à la fois intérieure et extérieure"", ""Fonctionne sur une base mécanique sans l'application de produits chimiques nocifs"", ""Aide à prévenir les dommages indésirables causés par les insectes"", ""Amélioration de la structure du sol ainsi que des oligo-éléments et des nutriments"", ""Contribue à la réduction des bactéries nuisibles et des agents pathogènes"", ""Sûr pour les humains, les animaux et l'environnement, et ne contient pas de produits chimiques nocifs ou toxiques"", ""Facile et efficace à utiliser"", ""Un produit polyvalent qui offre une alternative naturelle aux pesticides chimiques""]"
gid://shopify/Product/15449083412804,"[""Contient toutes les variétés de légumes essentielles pour le potager"", ""Profitez de légumes frais et savoureux directement de votre propre jardin"", ""Les semences sont testées pour la qualité et la germination, garantissant une récolte maximale"", ""Faciles à cultiver, même pour les jardiniers débutants"", ""Récolte abondante garantie avec un grand nombre de graines des 15 variétés de légumes essentielles"", ""Contient uniquement des semences Non-OGM"", ""Une sélection de haute qualité de variétés enregistrées aux Pays-Bas"", ""Semences exemptes de traitements chimiques"", ""Préparez des repas délicieux et sains avec nos variétés de légumes soigneusement sélectionnées"", ""Expérimentez la satisfaction de cultiver vous-même vos légumes""]"
gid://shopify/Product/15449083609412,"[""100% pur et naturel, diatomée terre de couleur blanche"", ""Adapté pour une utilisation à la fois intérieure et extérieure"", ""Fonctionne sur une base mécanique sans l'application de produits chimiques nocifs"", ""Aide à prévenir les dommages indésirables causés par les insectes"", ""Amélioration de la structure du sol ainsi que des oligo-éléments et des nutriments"", ""Contribue à la réduction des bactéries nuisibles et des agents pathogènes"", ""Sûr pour les humains, les animaux et l'environnement, et ne contient pas de produits chimiques nocifs ou toxiques"", ""Facile et efficace à utiliser"", ""Un produit polyvalent qui offre une alternative naturelle aux pesticides chimiques""]"
gid://shopify/Product/15449083642180,"[""100% pur et naturel, diatomée terre de couleur blanche"", ""Adapté pour une utilisation à la fois intérieure et extérieure"", ""Fonctionne sur une base mécanique sans l'application de produits chimiques nocifs"", ""Aide à prévenir les dommages indésirables causés par les insectes"", ""Amélioration de la structure du sol ainsi que des oligo-éléments et des nutriments"", ""Contribue à la réduction des bactéries nuisibles et des agents pathogènes"", ""Sûr pour les humains, les animaux et l'environnement, et ne contient pas de produits chimiques nocifs ou toxiques"", ""Facile et efficace à utiliser"", ""Un produit polyvalent qui offre une alternative naturelle aux pesticides chimiques""]"
gid://shopify/Product/15449083674948,"[""Expérimentez avec différentes saveurs et combinaisons"", ""Profitez d'herbes fraîches et savoureuses issues de votre propre culture"", ""Une collection soigneusement composée de 22 herbes culinaires"", ""Ajoutez saveur et arôme à vos plats préférés avec nos herbes."", ""Peut être cultivé dans un jardin ou en pots, à l'intérieur comme à l'extérieur"", ""Les graines sont testées pour leur qualité et leur pouvoir germinatif afin de garantir une récolte maximale"", ""Herbes faciles à cultiver, même pour les jardiniers débutants"", ""Une récolte abondante est garantie avec un grand nombre de graines de 22 herbes culinaires"", ""Contient uniquement des graines non-OGM et sans traitements chimiques"", ""Offrez une expérience gustative ultime à vos plats avec cette grande sélection d'herbes de haute qualité"", ""Ressentez la satisfaction de cultiver vous-même des herbes"", ""Une sélection de qualité de variétés enregistrées aux Pays-Bas"", ""Découvrez des herbes rares et moins connues telles que le Livèche (plante maggi), l'Estragon et l'Hysope pour de nouveaux sommets culinaires"", ""Dégustez la polyvalence culinaire de ces herbes fraîches et uniques.""]"
gid://shopify/Product/15449084166468,"[""Une collection de 13 variétés de tomates anciennes et hybrides uniques"", ""Chaque variété de tomate offre une saveur, une taille, une forme, une couleur et une manière de croissance uniques"", ""Adapté à la culture en jardins et en serres, en intérieur et en extérieur"", ""Découvrez la diversité des tomates et expérimentez avec différents types"", ""Profitez de tomates fraîches toute l'année depuis votre propre jardin ou serre"", ""Les graines de tomate sont adaptées aussi bien aux jardiniers débutants qu'aux jardiniers expérimentés"", ""Tomates de qualité supérieure, garanties avec des graines testées pour une germination et un rendement optimaux"", ""Une sélection haut de gamme de variétés enregistrées aux Pays-Bas"", ""Contient uniquement des graines non-OGM (non génétiquement modifiées)"", ""Les graines sont exemptes de traitements chimiques"", ""Sélection parfaite pour la fabrication de sauces tomates et de sauces pour pâtes maison"", ""Découvrez les petits mais puissants tomates cerises pour un ajout spécial à vos salades et plats"", ""Avec des tomates charnues classiques pour des tomates séchées au soleil ou une collation en passant de tomates cerises"", ""Choisissez la tomate parfaite pour la purée de tomates, les soupes, les sauces et les salades""]"
gid://shopify/Product/15449084494148,"[""Pack de graines exclusif avec 14 variétés variées de poivrons et piments"", ""Chaque variété offre sa propre saveur unique, taille et mode de croissance"", ""Inclus des variétés essentielles de poivrons et piments comme Cayenne Long Slim, Espagnol Long Rouge, et Jalapeño M"", ""Découvrez une large gamme de saveurs, allant de doux et sucré à chaud et épicé"", ""Parfait pour la réalisation de délicieuses salsas, sauces et autres plats"", ""Poivrons et piments doux pour créer des salades colorées et savoureuses ainsi que des accompagnements"", ""Graines non-OGM (non génétiquement modifiées) pour une culture sûre et saine"", ""Les graines sont exemptes de produits chimiques et testées pour une germination et un rendement optimaux"", ""Idéal pour les jardiniers expérimentés comme pour les débutants"", ""Expérimentez avec différentes sortes de poivrons et piments dans votre jardin ou serre"", ""Variétés soigneusement sélectionnées pour une diversité et une saveur maximales"", ""Découvrez une large gamme de saveurs, allant de doux et sucré à chaud et épicé""]"
gid://shopify/Product/15449084625220,"[""Engrais tout-en-un de haute qualité pour usage universel"", ""Favorise la résistance des plantes et du sol"", ""Écologique avec une empreinte carbone très faible"", ""100% pur et hygiénisé à base de frass d'insectes"", ""Stimule l'activité des micro-organismes bénéfiques"", ""Produit à partir du frass de larves de mouche soldat noire néerlandaise"", ""Exempt de virus, germes, mauvaises herbes et bactéries nocives"", ""Naturellement riche en nutriments essentiels"", ""Libération constante de nutriments grâce aux granulés à libération lente (> 100 jours)"", ""Amélioration de la structure du sol et stimulation de la vie du sol"", ""Équilibre NPK de 3-3-3 et riche en chitine"", ""Pour des plantes saines moins susceptibles aux maladies et aux parasites""]"
gid://shopify/Product/15449085215044,"[""Engrais tout-en-un de haute qualité pour usage universel"", ""Favorise la résistance des plantes et du sol"", ""Écologique avec une empreinte carbone très faible"", ""100% pur et hygiénisé à base de frass d'insectes"", ""Stimule l'activité des micro-organismes bénéfiques"", ""Produit à partir du frass de larves de mouche soldat noire néerlandaise"", ""Exempt de virus, germes, mauvaises herbes et bactéries nocives"", ""Naturellement riche en nutriments essentiels"", ""Libération constante de nutriments grâce aux granulés à libération lente (> 100 jours)"", ""Amélioration de la structure du sol et stimulation de la vie du sol"", ""Équilibre NPK de 3-3-3 et riche en chitine"", ""Pour des plantes saines moins susceptibles aux maladies et aux parasites""]"
gid://shopify/Product/15449086787908,"[""Engrais tout-en-un de haute qualité pour usage universel"", ""Favorise la résistance des plantes et du sol"", ""Écologique avec une empreinte carbone très faible"", ""100% pur et hygiénisé à base de frass d'insectes"", ""Stimule l'activité des micro-organismes bénéfiques"", ""Produit à partir du frass de larves de mouche soldat noire néerlandaise"", ""Exempt de virus, germes, mauvaises herbes et bactéries nocives"", ""Naturellement riche en nutriments essentiels"", ""Libération constante de nutriments grâce aux granulés à libération lente (> 100 jours)"", ""Amélioration de la structure du sol et stimulation de la vie du sol"", ""Équilibre NPK de 3-3-3 et riche en chitine"", ""Pour des plantes saines moins susceptibles aux maladies et aux parasites""]"
